,Aff,Neg,Win
0,Northwestern AT,Kansas LS,Neg
1,Michigan BP,Kentucky RS,Aff
2,Emory GS,Kansas AU,Neg
3,Northwestern NP,CSU Long Beach OM,Neg
4,Northwestern LR,Dartmouth CG,Aff
5,Georgetown AC,Iowa EW,Aff
6,Michigan CC,UC Berkeley MR,Neg
7,Kansas MS,Harvard DS,Aff
8,Baylor DL,Emory KS,Neg
9,Kansas HP,NYU MS,Aff
10,Kentucky GS,Iowa AP,Neg
11,Kansas OW,UC Berkeley BU,Aff
12,Michigan State GL,Binghamton CK,Aff
13,Northwestern PS,Michigan State FM,Aff
