Round,Tournament,Round_Label,Aff,Neg,Win,Aff_Mu_Before,Aff_Mu_After,Aff_Mu_Delta,Neg_Mu_Before,Neg_Mu_After,Neg_Mu_Delta
uk_3,uk,3,Kentucky GS,Missouri State AB,Aff,23.37,23.743,0.373,14.988,13.994,-0.993
uk_3,uk,3,James Madison BR,Michigan BP,Neg,30.377,29.2,-1.177,39.333,39.482,0.149
uk_3,uk,3,Indiana FJ,Kansas FS,Neg,18.054,13.92,-4.133,14.837,16.156,1.319
uk_3,uk,3,Michigan State AG,Western Kentucky SS,Neg,17.423,14.934,-2.488,19.741,20.493,0.752
uk_3,uk,3,Iowa BW,Dartmouth MM,Aff,22.838,23.064,0.226,12.299,11.992,-0.307
uk_3,uk,3,Kansas LS,Michigan SS,Aff,33.014,33.892,0.878,31.059,30.139,-0.92
uk_3,uk,3,Wyoming CH,Michigan BS (Baba/Saudek),Neg,18.957,15.647,-3.31,17.998,20.734,2.736
uk_3,uk,3,Emory GH,CSU Long Beach OM,Neg,42.058,40.758,-1.3,32.82,34.505,1.685
uk_3,uk,3,UTD KP,Wake Forest BM,Aff,30.364,32.427,2.062,36.918,35.173,-1.745
uk_3,uk,3,Navy CR,Northwestern RY,Aff,24.146,26.4,2.255,22.003,19.712,-2.291
uk_3,uk,3,Kansas BS,Western Kentucky FC,Neg,23.796,22.228,-1.568,21.317,22.781,1.465
uk_3,uk,3,UTD KS,Oklahoma TS,Aff,27.01,27.848,0.837,25.259,22.502,-2.757
uk_3,uk,3,Michigan State JS,James Madison CP,Aff,22.557,23.561,1.004,22.48,19.675,-2.805
uk_3,uk,3,Dartmouth GG,Baylor DB,Neg,24.903,21.847,-3.055,24.209,27.085,2.876
uk_3,uk,3,Kansas HB,Emory RT,Neg,20.027,15.221,-4.806,16.69,18.153,1.463
uk_3,uk,3,Wake Forest CS,Houston KS,Neg,31.573,28.848,-2.725,17.801,21.204,3.403
uk_3,uk,3,Minnesota HH,Kentucky AM,Neg,27.919,26.07,-1.849,35.812,36.105,0.293
uk_3,uk,3,Michigan State GL,Wake Forest EP,Aff,34.077,34.448,0.371,29.692,29.011,-0.682
uk_4,uk,4,Michigan BS (Baba/Saudek),North Texas JW (Jackson/Wofford),Aff,20.734,22.074,1.341,15.49,13.94,-1.549
uk_4,uk,4,CSU Long Beach OM,UTD KP,Aff,34.505,34.994,0.489,32.427,31.637,-0.79
uk_4,uk,4,Baylor LC,Liberty CS,Aff,24.894,26.565,1.671,32.42,27.739,-4.681
uk_4,uk,4,Michigan SS,James Madison BR,Aff,30.139,30.947,0.807,29.2,26.629,-2.572
uk_4,uk,4,Michigan State BS,Oklahoma HD,Aff,26.627,27.358,0.732,24.559,22.297,-2.263
uk_4,uk,4,Baylor DB,Emory GH,Neg,27.085,26.73,-0.355,40.758,40.814,0.056
uk_4,uk,4,Oklahoma TS,Southern California BrRe,Neg,22.502,20.046,-2.456,22.925,23.835,0.91
uk_4,uk,4,Kansas WW,Binghamton TC,Neg,33.497,32.714,-0.784,35.3,36.022,0.722
uk_4,uk,4,Dartmouth CG,Georgetown RG,Aff,26.727,27.659,0.932,27.445,24.262,-3.183
uk_4,uk,4,Michigan BP,Emory FW,Aff,39.482,39.493,0.011,21.778,21.754,-0.024
uk_4,uk,4,Houston KS,Kentucky GS,Neg,21.204,20.463,-0.742,23.743,24.563,0.82
uk_4,uk,4,Missouri State AB,Wyoming CH,Neg,13.994,12.205,-1.789,15.647,17.859,2.212
uk_4,uk,4,Kansas FS,Dartmouth KR,Neg,16.156,15.799,-0.357,24.269,24.599,0.331
uk_4,uk,4,Emory MR,Iowa BW,Aff,32.836,33.068,0.232,23.064,22.823,-0.241
uk_4,uk,4,Western Kentucky FC,Emory GY,Neg,22.781,22.331,-0.45,28.962,29.477,0.516
uk_4,uk,4,Dartmouth MM,Missouri State CN,Neg,11.992,11.566,-0.426,20.441,20.766,0.324
uk_4,uk,4,Emory RT,Northwestern AZ,Neg,18.153,16.836,-1.318,16.129,19.523,3.394
uk_4,uk,4,Kentucky AM,Georgetown PV,Aff,36.105,36.364,0.259,27.678,26.664,-1.014
uk_4,uk,4,Michigan State AZ,Wake Forest NS,Neg,18.166,17.363,-0.804,21.474,23.172,1.698
uk_4,uk,4,Kansas MS,Indiana FJ,Aff,15.44,17.457,2.016,13.92,12.049,-1.872
uk_4,uk,4,Dartmouth BJ,Kansas AB,Neg,23.479,22.224,-1.255,21.204,24.139,2.935
uk_4,uk,4,James Madison CP,Western Kentucky CS,Aff,19.675,21.061,1.387,15.342,14.693,-0.649
uk_4,uk,4,Emory LY,George Mason DF,Aff,37.461,37.647,0.186,27.489,27.291,-0.198
uk_4,uk,4,Northwestern RY,Wake Forest CS,Neg,19.712,18.857,-0.855,28.848,29.083,0.235
uk_4,uk,4,Wake Forest BM,Northwestern AL,Neg,35.173,33.156,-2.017,24.939,27.415,2.477
uk_4,uk,4,Western Kentucky SS,Gonzaga DW,Neg,20.493,19.927,-0.566,25.374,25.958,0.584
uk_4,uk,4,Samford HS,Michigan State AG,Neg,16.441,13.69,-2.751,14.934,17.416,2.481
uk_4,uk,4,Wake Forest EP,Harvard DS,Aff,29.011,29.856,0.846,28.235,25.825,-2.411
uk_4,uk,4,Dartmouth CW,Minnesota HH,Aff,30.031,30.583,0.552,26.07,23.78,-2.29
uk_4,uk,4,Michigan State MM,UTD KS,Aff,29.943,30.721,0.778,27.848,26.97,-0.878
uk_4,uk,4,Northwestern PS,Dartmouth GG,Aff,33.163,33.315,0.152,21.847,21.231,-0.616
uk_4,uk,4,Kentucky RS,Kansas WH,Aff,26.567,30.427,3.86,33.843,32.381,-1.463
uk_4,uk,4,West Georgia DK,Emory ST,Neg,30.367,29.136,-1.23,28.434,29.807,1.373
uk_4,uk,4,Houston DF,George Mason WR,Neg,25.603,25.065,-0.538,30.938,31.507,0.569
uk_4,uk,4,Wake Forest HS,Wichita State GM,Aff,21.315,22.56,1.245,15.616,15.07,-0.546
uk_4,uk,4,Emory PO,Houston AK,Neg,23.34,22.966,-0.374,30.642,30.996,0.355
uk_4,uk,4,Emory CP,Michigan State GL,Neg,33.156,32.287,-0.87,34.448,34.99,0.542
uk_4,uk,4,Texas KN,Michigan ES (Esmailzadeh/Sharma),Neg,28.348,25.812,-2.535,28.508,29.392,0.884
uk_4,uk,4,Samford GP,George Mason RR,Neg,19.537,15.747,-3.79,16.258,19.435,3.177
uk_4,uk,4,Northwestern DR,Georgetown CS,Aff,31.42,31.889,0.468,25.969,24.611,-1.358
uk_4,uk,4,Kentucky AE,Kansas HB,Aff,19.689,21.065,1.376,15.221,13.571,-1.65
uk_4,uk,4,Arizona State SS,Kansas BS,Neg,22.498,19.449,-3.049,22.228,23.157,0.928
uk_4,uk,4,Wichita State MW,Michigan AO,Aff,18.751,20.517,1.766,23.223,21.609,-1.614
uk_4,uk,4,Emory KP,Kansas LS,Neg,30.762,30.081,-0.68,33.892,34.58,0.688
uk_4,uk,4,Northwestern MO,UTD HR,Aff,19.54,23.892,4.352,27.108,25.567,-1.542
uk_4,uk,4,Kansas MR,Navy CR,Aff,42.618,42.652,0.034,26.4,26.205,-0.196
uk_4,uk,4,Kansas BW,Michigan State JS,Neg,27.59,26.173,-1.417,23.561,25.185,1.624
uk_4,uk,4,Wake Forest BW,Texas AF,Neg,27.454,26.026,-1.428,31.581,32.138,0.557
uk_4,uk,4,Michigan ShSi,Dartmouth BC,Neg,27.243,27.091,-0.151,38.613,38.688,0.075
uk_4,uk,4,West Georgia FK,Michigan AL,Aff,23.148,25.299,2.151,22.198,19.789,-2.41
uk_4,uk,4,Harvard FK,Indiana SF,Aff,16.164,18.535,2.371,15.001,12.866,-2.135
uk_4,uk,4,Southern California MM,Kansas LD,Aff,22.169,25.341,3.172,24.227,22.01,-2.217
uk_4,uk,4,James Madison MO,Wake Forest LS,Aff,21.329,26.725,5.396,31.346,29.863,-1.483
uk_5,uk,5,Dartmouth MM,Samford GP,Neg,11.566,10.845,-0.72,15.747,17.458,1.711
uk_5,uk,5,Michigan BP,Northwestern DR,Aff,39.493,39.66,0.167,31.889,31.58,-0.309
uk_5,uk,5,Wake Forest LS,Kentucky AE,Aff,29.863,30.069,0.206,21.065,20.399,-0.666
uk_5,uk,5,UTD KP,Wichita State MW,Aff,31.637,31.781,0.144,20.517,20.351,-0.166
uk_5,uk,5,Gonzaga DW,Emory GY,Aff,25.958,27.367,1.408,29.477,27.952,-1.526
uk_5,uk,5,Binghamton TC,Kentucky RS,Aff,36.022,36.403,0.381,30.427,29.61,-0.816
uk_5,uk,5,Wake Forest NS,James Madison BR,Neg,23.172,21.854,-1.318,26.629,28.094,1.466
uk_5,uk,5,West Georgia DK,Emory GH,Neg,29.136,29.018,-0.119,40.814,40.877,0.063
uk_5,uk,5,Wichita State GM,Samford HS,Aff,15.07,15.923,0.854,13.69,11.776,-1.914
uk_5,uk,5,Kentucky GS,Houston DF,Aff,24.563,25.621,1.058,25.065,24.012,-1.053
uk_5,uk,5,Wake Forest HS,UTD KS,Aff,22.56,25.594,3.034,26.97,25.622,-1.348
uk_5,uk,5,James Madison CP,Emory PO,Neg,21.061,19.486,-1.575,22.966,23.696,0.73
uk_5,uk,5,Southern California BrRe,Kansas AB,Aff,23.835,24.789,0.953,24.139,22.166,-1.973
uk_5,uk,5,Northwestern PS,Georgetown CS,Neg,33.315,31.907,-1.408,24.611,28.947,4.336
uk_5,uk,5,Emory CP,Northwestern AL,Aff,32.287,32.755,0.469,27.415,26.939,-0.476
uk_5,uk,5,Michigan ES (Esmailzadeh/Sharma),Dartmouth CW,Neg,29.392,28.552,-0.84,30.583,31.421,0.838
uk_5,uk,5,Georgetown RG,Missouri State CN,Neg,24.262,21.132,-3.131,20.766,22.002,1.236
uk_5,uk,5,West Georgia FK,Wake Forest BW,Neg,25.299,23.324,-1.976,26.026,27.639,1.613
uk_5,uk,5,Houston AK,Michigan State MM,Neg,30.996,30.028,-0.969,30.721,31.67,0.949
uk_5,uk,5,Harvard FK,Emory RT,Neg,18.535,15.725,-2.81,16.836,18.051,1.215
uk_5,uk,5,Liberty CS,Kansas BS,Aff,27.739,28.888,1.149,23.157,22.613,-0.543
uk_5,uk,5,George Mason WR,Dartmouth BC,Neg,31.507,31.127,-0.38,38.688,38.869,0.182
uk_5,uk,5,North Texas JW (Jackson/Wofford),Indiana SF,Neg,13.94,11.505,-2.435,12.866,15.114,2.248
uk_5,uk,5,Emory LY,Kansas MR,Neg,37.647,37.197,-0.45,42.652,42.933,0.281
uk_5,uk,5,Kansas BW,Michigan BS (Baba/Saudek),Aff,26.173,26.657,0.485,22.074,20.656,-1.418
uk_5,uk,5,Wyoming CH,James Madison MO,Neg,17.859,17.076,-0.783,26.725,27.304,0.579
uk_5,uk,5,George Mason RR,Arizona State SS,Aff,19.435,21.644,2.209,19.449,17.364,-2.084
uk_5,uk,5,Harvard DS,Southern California MM,Neg,25.825,23.858,-1.967,25.341,27.576,2.234
uk_5,uk,5,Texas KN,George Mason DF,Aff,25.812,28.199,2.387,27.291,26.343,-0.948
uk_5,uk,5,Houston KS,Kansas LD,Aff,20.463,21.451,0.988,22.01,19.835,-2.175
uk_5,uk,5,Texas AF,Wake Forest EP,Neg,32.138,30.966,-1.172,29.856,31.102,1.246
uk_5,uk,5,Kansas WW,Emory KP,Neg,32.714,31.559,-1.155,30.081,31.293,1.211
uk_5,uk,5,Iowa BW,Northwestern MO,Aff,22.823,23.873,1.05,23.892,21.907,-1.985
uk_5,uk,5,Indiana FJ,Missouri State AB,Aff,12.049,13.97,1.921,12.205,10.298,-1.907
uk_5,uk,5,Michigan SS,Dartmouth CG,Aff,30.947,31.596,0.649,27.659,27.007,-0.652
uk_5,uk,5,UTD HR,Michigan State BS,Aff,25.567,26.618,1.052,27.358,26.157,-1.202
uk_5,uk,5,Baylor LC,Michigan State JS,Aff,26.565,27.399,0.834,25.185,24.366,-0.818
uk_5,uk,5,Wake Forest CS,Oklahoma TS,Aff,29.083,29.306,0.223,20.046,19.421,-0.626
uk_5,uk,5,Michigan AL,Michigan State AG,Neg,19.789,17.052,-2.736,17.416,19.684,2.268
uk_5,uk,5,Western Kentucky SS,Dartmouth GG,Neg,19.927,19.179,-0.749,21.231,23.412,2.181
uk_5,uk,5,Navy CR,Wake Forest BM,Neg,26.205,25.088,-1.117,33.156,33.445,0.288
uk_5,uk,5,Kansas MS,Western Kentucky CS,Aff,17.457,19.056,1.599,14.693,13.966,-0.726
uk_5,uk,5,Michigan State GL,Emory MR,Aff,34.99,35.458,0.468,33.068,32.257,-0.811
uk_5,uk,5,Minnesota HH,Baylor DB,Aff,23.78,26.851,3.071,26.73,23.983,-2.748
uk_5,uk,5,Kansas HB,Dartmouth BJ,Aff,13.571,18.192,4.622,22.224,20.41,-1.814
uk_5,uk,5,Northwestern AZ,Oklahoma HD,Aff,19.523,22.097,2.575,22.297,19.732,-2.564
uk_5,uk,5,Northwestern RY,Michigan AO,Neg,18.857,17.097,-1.76,21.609,22.233,0.624
uk_5,uk,5,Emory FW,Western Kentucky FC,Neg,21.754,20.733,-1.02,22.331,23.229,0.898
uk_5,uk,5,Kansas LS,Emory ST,Aff,34.58,35.076,0.496,29.807,29.267,-0.54
uk_5,uk,5,CSU Long Beach OM,Kentucky AM,Aff,34.994,35.696,0.702,36.364,35.379,-0.985
uk_5,uk,5,Michigan State AZ,Kansas FS,Aff,17.363,18.347,0.984,15.799,14.922,-0.877
uk_6,uk,6,Dartmouth CW,Kansas LS,Neg,31.421,30.867,-0.554,35.076,35.621,0.545
uk_6,uk,6,Wichita State MW,Georgetown PV,Neg,20.351,19.938,-0.412,26.664,27.828,1.164
uk_6,uk,6,Emory GY,Wake Forest HS,Aff,27.952,28.639,0.687,25.594,24.331,-1.262
uk_6,uk,6,James Madison MO,Dartmouth KR,Neg,27.304,25.123,-2.181,24.599,25.807,1.208
uk_6,uk,6,Dartmouth BJ,Indiana FJ,Neg,20.41,18.874,-1.535,13.97,17.024,3.055
uk_6,uk,6,Baylor DB,James Madison CP,Neg,23.983,21.135,-2.848,19.486,21.666,2.179
uk_6,uk,6,Wake Forest BW,Liberty CS,Aff,27.639,29.399,1.759,28.888,27.085,-1.803
uk_6,uk,6,Missouri State AB,Western Kentucky SS,Neg,10.298,9.779,-0.518,19.179,19.43,0.251
uk_6,uk,6,Michigan State JS,West Georgia DK,Neg,24.366,23.888,-0.478,29.018,29.505,0.487
uk_6,uk,6,Emory KP,UTD KP,Aff,31.293,32.165,0.872,31.781,30.853,-0.928
uk_6,uk,6,Emory GH,Michigan State GL,Neg,40.877,39.982,-0.895,35.458,36.476,1.017
uk_6,uk,6,Dartmouth CG,Texas KN,Aff,27.007,27.952,0.945,28.199,26.306,-1.893
uk_6,uk,6,Arizona State SS,Northwestern RY,Aff,17.364,19.14,1.775,17.097,15.341,-1.756
uk_6,uk,6,Western Kentucky CS,Michigan AL,Aff,13.966,15.178,1.212,17.052,14.416,-2.636
uk_6,uk,6,Kansas BS,Wake Forest NS,Aff,22.613,23.419,0.806,21.854,20.189,-1.665
uk_6,uk,6,Kentucky AE,Navy CR,Neg,20.399,19.34,-1.059,25.088,26.331,1.243
uk_6,uk,6,Oklahoma HD,Harvard FK,Aff,19.732,20.865,1.133,15.725,14.535,-1.19
uk_6,uk,6,Kansas WH,Kentucky GS,Neg,32.381,30.853,-1.528,25.621,27.329,1.708
uk_6,uk,6,UTD KS,Kansas MS,Aff,25.622,25.992,0.37,19.056,18.253,-0.803
uk_6,uk,6,Houston DF,George Mason RR,Aff,24.012,24.641,0.629,21.644,20.052,-1.592
uk_6,uk,6,Emory MR,Michigan SS,Aff,32.257,33.092,0.834,31.596,30.761,-0.835
uk_6,uk,6,Emory PO,Kansas BW,Aff,23.696,24.942,1.246,26.657,25.545,-1.112
uk_6,uk,6,Dartmouth GG,Michigan ES (Esmailzadeh/Sharma),Neg,23.412,22.304,-1.108,28.552,28.984,0.432
uk_6,uk,6,Kentucky RS,Iowa BW,Neg,29.61,27.166,-2.445,23.873,25.356,1.483
uk_6,uk,6,George Mason DF,Northwestern AZ,Aff,26.343,26.812,0.469,22.097,20.946,-1.151
uk_6,uk,6,Northwestern MO,Wake Forest CS,Aff,21.907,24.788,2.881,29.306,27.863,-1.444
uk_6,uk,6,Kansas MR,Michigan BP,Aff,42.933,43.292,0.358,39.66,39.317,-0.343
uk_6,uk,6,Wake Forest EP,Emory LY,Neg,31.102,30.724,-0.378,37.197,37.544,0.347
uk_6,uk,6,Northwestern AL,Southern California BrRe,Aff,26.939,27.589,0.649,24.789,24.067,-0.722
uk_6,uk,6,Michigan AO,West Georgia FK,Neg,22.233,21.51,-0.723,23.324,25.037,1.714
uk_6,uk,6,Western Kentucky FC,Wake Forest LS,Neg,23.229,22.895,-0.334,30.069,30.338,0.269
uk_6,uk,6,Kansas AB,Michigan State AZ,Aff,22.166,23.182,1.016,18.347,17.705,-0.641
uk_6,uk,6,James Madison BR,Kansas WW,Neg,28.094,26.767,-1.327,31.559,32.042,0.484
uk_6,uk,6,Michigan State BS,Emory FW,Aff,26.157,26.582,0.425,20.733,20.258,-0.476
uk_6,uk,6,Samford GP,Georgetown RG,Neg,17.458,16.003,-1.455,21.132,22.256,1.124
uk_6,uk,6,Michigan State MM,CSU Long Beach OM,Aff,31.67,32.976,1.306,35.696,34.849,-0.847
uk_6,uk,6,Missouri State CN,Texas AF,Neg,22.002,21.763,-0.239,30.966,31.177,0.21
uk_6,uk,6,Kansas LD,Wyoming CH,Neg,19.835,18.062,-1.773,17.076,19.667,2.591
uk_6,uk,6,Kentucky AM,Gonzaga DW,Aff,35.379,35.6,0.222,27.367,27.094,-0.273
uk_6,uk,6,Emory ST,Binghamton TC,Neg,29.267,28.933,-0.335,36.403,36.68,0.277
uk_6,uk,6,Indiana SF,Dartmouth MM,Aff,15.114,16.289,1.175,10.845,10.167,-0.678
uk_6,uk,6,Dartmouth BC,Baylor LC,Aff,38.869,38.936,0.067,27.399,27.278,-0.12
uk_6,uk,6,Southern California MM,Houston AK,Neg,27.576,26.074,-1.501,30.028,30.615,0.588
uk_6,uk,6,Emory RT,Northwestern PS,Neg,18.051,17.964,-0.086,31.907,31.962,0.056
uk_6,uk,6,Oklahoma TS,Kansas HB,Neg,19.421,17.455,-1.966,18.192,20.056,1.864
uk_6,uk,6,Georgetown CS,UTD HR,Aff,28.947,30.209,1.262,26.618,26.05,-0.569
uk_6,uk,6,Michigan BS (Baba/Saudek),Houston KS,Aff,20.656,22.718,2.062,21.451,20.611,-0.84
uk_6,uk,6,Wake Forest BM,Minnesota HH,Neg,33.445,32.308,-1.137,26.851,30.741,3.889
uk_6,uk,6,Michigan State AG,Harvard DS,Neg,19.684,18.631,-1.053,23.858,24.925,1.068
uk_6,uk,6,Northwestern DR,Emory CP,Neg,31.58,30.797,-0.783,32.755,33.481,0.726
uk_6,uk,6,Samford HS,North Texas JW (Jackson/Wofford),Neg,11.776,10.044,-1.732,11.505,13.453,1.948
uk_6,uk,6,Michigan ShSi,George Mason WR,Neg,27.091,26.489,-0.603,31.127,31.716,0.59
uk_6,uk,6,Kansas FS,Wichita State GM,Neg,14.922,14.064,-0.859,15.923,16.826,0.903
uk_dubs,uk,dubs,Kansas MR,Baylor LC,Aff,43.292,43.308,0.017,27.278,27.249,-0.029
uk_dubs,uk,dubs,Kansas WW,Michigan State GL,Neg,32.042,31.621,-0.422,36.476,36.761,0.285
uk_dubs,uk,dubs,Emory GY,Kansas LS,Neg,28.639,28.312,-0.327,35.621,35.915,0.294
uk_dubs,uk,dubs,George Mason WR,Michigan BP,Neg,31.716,31.42,-0.297,39.317,39.47,0.153
uk_dubs,uk,dubs,West Georgia DK,Kentucky AM,Neg,29.505,29.148,-0.358,35.6,35.902,0.302
uk_dubs,uk,dubs,CSU Long Beach OM,Kentucky GS,Neg,34.849,33.795,-1.054,27.329,29.005,1.676
uk_dubs,uk,dubs,Wake Forest EP,Binghamton TC,Neg,30.724,30.361,-0.363,36.68,37.005,0.324
uk_dubs,uk,dubs,Wake Forest BW,Dartmouth BC,Neg,29.399,29.053,-0.346,38.936,39.048,0.111
uk_dubs,uk,dubs,Michigan State MM,Houston AK,Aff,32.976,33.537,0.561,30.615,30.012,-0.603
uk_dubs,uk,dubs,Emory MR,Georgetown CS,Neg,33.092,32.055,-1.036,30.209,32.094,1.885
uk_dubs,uk,dubs,Michigan SS,Emory KP,Neg,30.761,30.058,-0.703,32.165,32.805,0.64
uk_dubs,uk,dubs,Dartmouth CW,Emory CP,Neg,30.867,30.272,-0.595,33.481,34.037,0.556
uk_dubs,uk,dubs,Emory LY,Wake Forest LS,Aff,37.544,37.81,0.266,30.338,30.1,-0.238
uk_dubs,uk,dubs,Emory GH,Texas AF,Aff,39.982,40.093,0.111,31.177,30.977,-0.199
uk_dubs,uk,dubs,Dartmouth CG,Northwestern DR,Neg,27.952,27.368,-0.585,30.797,31.371,0.575
uk_dubs,uk,dubs,Michigan ES (Esmailzadeh/Sharma),UTD KP,Neg,28.984,28.312,-0.671,30.853,31.488,0.634
uk_octas,uk,octas,UTD KP,Kansas MR,Neg,31.488,31.402,-0.085,43.308,43.366,0.058
uk_octas,uk,octas,Northwestern DR,Michigan State GL,Aff,31.371,32.717,1.345,36.761,35.899,-0.862
uk_octas,uk,octas,Emory GH,Kansas LS,Aff,40.093,40.352,0.259,35.915,35.465,-0.45
uk_octas,uk,octas,Michigan BP,Emory LY,Neg,39.47,38.886,-0.584,37.81,38.73,0.919
uk_octas,uk,octas,Emory CP,Kentucky AM,Neg,34.037,33.461,-0.577,35.902,36.451,0.548
uk_octas,uk,octas,Kentucky GS,Emory KP,Aff,29.005,30.074,1.069,32.805,31.756,-1.049
uk_octas,uk,octas,Binghamton TC,Georgetown CS,Aff,37.005,37.367,0.362,32.094,31.454,-0.64
uk_octas,uk,octas,Dartmouth BC,Michigan State MM,Aff,39.048,39.276,0.228,33.537,33.213,-0.324
uk_quarters,uk,quarters,Dartmouth BC,Kansas MR,Neg,39.276,38.996,-0.28,43.366,43.66,0.294
uk_quarters,uk,quarters,Binghamton TC,Northwestern DR,Neg,37.367,36.268,-1.098,32.717,33.823,1.107
uk_quarters,uk,quarters,Kentucky GS,Emory GH,Neg,30.074,29.966,-0.108,40.352,40.424,0.072
uk_quarters,uk,quarters,Kentucky AM,Emory LY,Neg,36.451,35.966,-0.485,38.73,39.241,0.511
uk_semis,uk,semis,Kansas MR,Emory LY,Aff,43.66,43.924,0.264,39.241,38.893,-0.348
uk_semis,uk,semis,Northwestern DR,Emory GH,Neg,33.823,33.59,-0.233,40.424,40.584,0.16
uk_finals,uk,finals,Kansas MR,Emory GH,Neg,43.924,43.227,-0.697,40.584,41.215,0.631
harvard_1,harvard,1,Liberty CS,Michigan BP,Neg,27.085,26.873,-0.212,38.886,38.945,0.059
harvard_1,harvard,1,Rochester OR,Northwestern PS,Neg,25.0,22.163,-2.837,31.962,32.219,0.257
harvard_1,harvard,1,Iowa BW,Wake Forest LS,Neg,25.356,24.907,-0.449,30.1,30.45,0.35
harvard_1,harvard,1,Southern California CS,Kansas LS,Neg,21.588,21.45,-0.138,35.465,35.526,0.061
harvard_1,harvard,1,UTD HR,Kentucky RS,Aff,26.05,26.862,0.812,27.166,25.774,-1.391
harvard_1,harvard,1,UTD KP,Wichita State GM,Aff,31.402,31.444,0.042,16.826,16.771,-0.055
harvard_1,harvard,1,Georgetown CS,UTD KS,Aff,31.454,31.984,0.53,25.992,25.575,-0.417
harvard_1,harvard,1,Cornell DL,Wake Forest CS,Aff,25.0,31.465,6.465,27.863,27.265,-0.597
harvard_1,harvard,1,Dartmouth BC,Northwestern HL,Aff,38.996,39.063,0.067,25.0,23.818,-1.182
harvard_1,harvard,1,Dartmouth CG,Indiana FM,Aff,27.368,27.387,0.019,8.907,8.861,-0.046
harvard_1,harvard,1,Emory GH,Georgetown PV,Aff,41.215,41.255,0.04,27.828,27.577,-0.251
harvard_1,harvard,1,Emory KP,Stanford LL,Aff,31.756,31.986,0.23,25.0,22.099,-2.901
harvard_1,harvard,1,Liberty LT,Wake Forest BW,Neg,25.0,21.301,-3.699,29.053,29.722,0.669
harvard_1,harvard,1,UC Berkeley TB,Houston TY,Aff,34.748,34.927,0.178,23.116,22.919,-0.197
harvard_1,harvard,1,Michigan SS,Samford PR,Aff,30.058,30.385,0.327,25.0,21.574,-3.426
harvard_1,harvard,1,Trinity PK,Kansas MR,Neg,25.0,24.405,-0.595,43.227,43.259,0.031
harvard_1,harvard,1,Northwestern DR,Houston KS,Aff,33.59,33.641,0.051,20.611,20.542,-0.069
harvard_1,harvard,1,Michigan BD,Iowa AP,Neg,25.0,22.421,-2.579,32.833,33.213,0.38
harvard_1,harvard,1,James Madison CP,Emory CP,Neg,21.666,21.458,-0.208,33.461,33.552,0.091
harvard_1,harvard,1,Georgetown GZ,Dartmouth GR,Aff,25.0,29.205,4.205,25.0,20.795,-4.205
harvard_1,harvard,1,Northwestern AL,Kentucky GS,Neg,27.589,26.996,-0.592,29.966,30.436,0.471
harvard_1,harvard,1,Michigan ES (Esmailzadeh/Sharma),Southern California MT,Aff,28.312,28.703,0.391,25.0,20.984,-4.016
harvard_1,harvard,1,Binghamton TC,UC Berkeley MR,Aff,36.268,36.392,0.124,26.306,26.024,-0.283
harvard_1,harvard,1,James Madison MO,NYU MS,Neg,25.123,23.671,-1.452,24.362,25.864,1.502
harvard_1,harvard,1,Binghamton TK,Michigan State MM,Neg,25.0,22.518,-2.482,33.213,33.418,0.205
harvard_1,harvard,1,Texas AF,Navy LS,Aff,30.977,31.285,0.307,25.0,21.868,-3.132
harvard_1,harvard,1,Navy CR,Wake Forest BM,Neg,26.331,25.406,-0.925,32.308,32.603,0.295
harvard_1,harvard,1,Georgia IP,Kansas AB,Neg,30.35,28.132,-2.218,23.182,25.71,2.528
harvard_1,harvard,1,Harvard GY,James Madison BR,Aff,37.582,37.693,0.11,26.767,26.442,-0.326
harvard_1,harvard,1,Michigan AO,Kansas WW,Neg,21.51,21.352,-0.158,31.621,31.753,0.132
harvard_1,harvard,1,Michigan SaSh,Emory LY,Neg,25.0,23.793,-1.207,38.893,38.981,0.089
harvard_1,harvard,1,Cal State Fullerton MW,Michigan State GL,Neg,23.485,23.323,-0.162,35.899,35.95,0.051
harvard_1,harvard,1,Emory GY,Dartmouth BJ,Aff,28.312,28.501,0.189,18.874,18.68,-0.194
harvard_1,harvard,1,CSU Long Beach OM,UC Berkeley US,Aff,33.795,33.933,0.138,25.0,22.674,-2.326
harvard_1,harvard,1,Binghamton CN,Kansas WH,Neg,25.0,21.827,-3.173,30.853,31.147,0.294
harvard_1,harvard,1,Kentucky AM,Dartmouth GK,Aff,35.966,36.099,0.133,25.0,23.207,-1.793
harvard_1,harvard,1,Arizona State SS,Wake Forest EP,Neg,19.14,18.829,-0.31,30.361,30.492,0.131
harvard_1,harvard,1,Emory MR,Southern California BR,Aff,32.055,32.187,0.132,21.175,20.875,-0.3
harvard_1,harvard,1,Minnesota UW,George Mason WR,Neg,25.0,22.007,-2.993,31.42,31.751,0.331
harvard_1,harvard,1,George Mason DF,Wichita State MW,Neg,26.812,25.317,-1.495,19.938,21.718,1.78
harvard_2,harvard,2,Indiana FM,Liberty CS,Neg,8.861,8.796,-0.065,26.873,26.925,0.052
harvard_2,harvard,2,Northwestern PS,Emory GH,Neg,32.219,32.059,-0.16,41.255,41.342,0.087
harvard_2,harvard,2,Stanford LL,Iowa BW,Neg,22.099,18.926,-3.172,24.907,25.357,0.45
harvard_2,harvard,2,Kansas LS,Michigan SS,Neg,35.526,34.335,-1.191,30.385,31.626,1.24
harvard_2,harvard,2,Houston TY,UTD HR,Neg,22.919,22.177,-0.742,26.862,27.266,0.405
