Round,Tournament,Round_Label,Aff,Neg,Win,Aff_Mu_Before,Aff_Mu_After,Aff_Mu_Delta,Neg_Mu_Before,Neg_Mu_After,Neg_Mu_Delta
nu_6,nu,6,Northwestern LP,Kansas UO,Neg,34.293,32.609,-1.684,35.066,36.791,1.725
nu_6,nu,6,UC Berkeley BM,Harvard DS,Aff,35.036,36.793,1.757,34.491,32.704,-1.787
nu_6,nu,6,Northwestern KM,Emory GY,Neg,32.54,31.228,-1.312,35.64,37.018,1.378
nu_6,nu,6,UTD DH,Michigan LS,Aff,29.747,31.15,1.403,26.758,25.321,-1.437
nu_6,nu,6,Dartmouth RU,Western Kentucky KN,Aff,29.371,30.776,1.405,27.038,25.609,-1.429
nu_6,nu,6,Western Kentucky NI,Michigan State BS,Aff,27.984,29.607,1.623,26.977,25.269,-1.708
nu_6,nu,6,Kansas FB,Texas AG,Aff,33.475,35.718,2.243,35.818,33.567,-2.251
nu_6,nu,6,North Texas BV,Harvard AB,Neg,28.916,27.123,-1.793,28.279,30.291,2.012
nu_6,nu,6,Michigan AC,CSU Long Beach EM,Neg,33.368,31.008,-2.359,31.647,33.636,1.989
nu_6,nu,6,Northwestern CY,Emory SW,Aff,28.32,30.078,1.758,27.824,26.12,-1.704
nu_6,nu,6,Macalester KS,Harvard GM,Aff,27.547,29.654,2.106,28.675,26.691,-1.983
nu_6,nu,6,Michigan GV,Houston FI,Aff,30.28,31.822,1.542,28.475,26.82,-1.655
nu_6,nu,6,Kentucky SR,Emory AT,Neg,27.28,25.443,-1.837,27.319,29.192,1.873
nu_6,nu,6,Iowa LS,Michigan AO,Neg,20.583,20.069,-0.514,30.594,31.118,0.525
nu_6,nu,6,MoState DS,Iowa PK,Neg,18.871,18.199,-0.672,28.909,29.503,0.594
nu_6,nu,6,MoState NC,Iowa SB,Aff,22.314,23.934,1.619,20.831,19.128,-1.703
nu_6,nu,6,Kansas BT,Georgia KL,Aff,24.962,27.469,2.508,28.24,25.803,-2.437
nu_6,nu,6,Wake Forest DM,Kansas AW,Neg,26.327,24.819,-1.507,28.348,29.879,1.531
nu_6,nu,6,Wake Forest NS,Baylor BK,Neg,22.411,20.322,-2.09,21.1,23.179,2.078
nu_6,nu,6,Kansas LL,Gonzaga AG,Aff,10.003,12.043,2.04,11.083,8.923,-2.16
nu_6,nu,6,Dartmouth CS,Georgetown LN,Aff,28.127,30.398,2.271,30.167,28.052,-2.115
nu_6,nu,6,Kansas PL,Georgetown GT,Neg,27.324,25.923,-1.401,30.082,31.504,1.422
nu_6,nu,6,Iowa EW,Michigan State KP,Aff,28.265,30.141,1.876,28.427,26.556,-1.871
nu_6,nu,6,Georgetown BP,George Mason WW,Neg,25.774,24.389,-1.386,28.642,30.148,1.506
nu_6,nu,6,Kansas BS,Liberty CL,Neg,25.792,24.366,-1.427,27.659,29.356,1.697
nu_6,nu,6,Emory HT,Harvard HL,Neg,27.477,25.854,-1.623,28.567,30.37,1.803
nu_6,nu,6,Emory CrSm,Southern California TM,Neg,18.902,18.331,-0.571,28.838,29.345,0.507
nu_6,nu,6,UTD RH,Dartmouth DO,Aff,23.977,24.972,0.996,18.648,17.576,-1.072
nu_6,nu,6,UC Berkeley GS,Southern California LP,Aff,24.074,25.62,1.546,21.846,20.347,-1.5
nu_6,nu,6,Kansas CC,Gonzaga MP,Aff,24.024,25.545,1.521,22.448,20.815,-1.633
nu_6,nu,6,Michigan PF,Dartmouth HH,Aff,21.731,23.543,1.812,21.368,19.544,-1.824
nu_6,nu,6,Emory CS,Georgetown VX,Neg,23.138,20.964,-2.175,21.413,23.591,2.178
nu_6,nu,6,Southern California BM,Georgetown LC,Aff,24.403,25.671,1.267,21.032,19.671,-1.36
nu_6,nu,6,Kansas BB,Michigan BP,Aff,22.688,24.164,1.476,20.254,18.789,-1.465
nu_6,nu,6,Wake Forest LW,Indiana TF,Neg,23.475,21.191,-2.284,20.663,23.049,2.385
nu_6,nu,6,Wyoming HW,Emory CF,Aff,22.202,23.925,1.723,21.119,19.439,-1.681
nu_6,nu,6,Kansas State SF,Kansas PB,Neg,21.523,19.727,-1.796,21.662,23.601,1.939
nu_6,nu,6,UC Berkeley AW,Wake Forest HN,Aff,23.016,24.712,1.697,22.103,20.29,-1.814
nu_6,nu,6,Kansas FH,Michigan AR,Neg,22.244,20.234,-2.011,21.368,23.47,2.101
nu_6,nu,6,Wake Forest PT,Dartmouth RS,Aff,21.338,23.706,2.368,23.272,21.134,-2.139
nu_6,nu,6,Michigan BL,Southern California DP,Neg,20.678,19.147,-1.531,22.413,24.031,1.619
nu_6,nu,6,Emory ChSt,Kentucky CS,Neg,21.088,19.783,-1.305,24.666,25.921,1.255
nu_6,nu,6,Baylor MM,Michigan AD,Neg,13.092,12.323,-0.769,22.416,23.042,0.626
nu_6,nu,6,MoState DH,Emory MW,Neg,15.124,14.409,-0.715,23.368,24.051,0.683
nu_6,nu,6,Dartmouth BJ,West Georgia HL,Aff,16.757,17.871,1.114,12.099,10.71,-1.389
nu_6,nu,6,Emory GW,Washburn LR,Neg,13.274,11.242,-2.032,14.886,16.445,1.559
nu_6,nu,6,Western Kentucky HM,MoState CP,Neg,15.88,13.472,-2.409,12.358,15.32,2.962
nu_6,nu,6,Baylor PA,Emory ST,Aff,17.906,19.294,1.387,14.049,12.815,-1.233
nu_6,nu,6,MoState BM,Trinity CO,Neg,16.127,14.225,-1.902,15.991,17.882,1.892
nu_6,nu,6,Kansas State DD,Georgetown RM,Aff,16.235,18.216,1.981,16.76,14.835,-1.926
nu_6,nu,6,West Georgia GK,Indiana DJ,Aff,16.903,18.598,1.694,15.423,13.708,-1.715
nu_6,nu,6,Utah BH,Baylor LM,Neg,15.639,13.709,-1.93,15.903,17.696,1.793
nu_6,nu,6,Michigan BB,Utah VP,Aff,15.136,17.176,2.04,16.094,14.046,-2.048
nu_6,nu,6,Oklahoma PS,Trinity BK,Neg,9.712,8.869,-0.843,16.673,17.567,0.894
nu_7,nu,7,UTD DH,Michigan State FM,Aff,31.15,32.888,1.739,31.459,29.808,-1.651
nu_7,nu,7,Wake Forest BS,UC Berkeley BM,Aff,34.074,36.24,2.165,36.793,34.743,-2.05
nu_7,nu,7,West Georgia HL,Indiana DJ,Aff,10.71,13.226,2.515,13.708,11.523,-2.185
nu_7,nu,7,Northwestern LP,George Mason WW,Aff,32.609,33.829,1.22,30.148,28.778,-1.37
nu_7,nu,7,Kansas BB,North Texas BV,Aff,24.164,26.355,2.191,27.123,25.191,-1.932
nu_7,nu,7,Dartmouth RS,Michigan BB,Neg,21.134,18.9,-2.233,17.176,19.472,2.296
nu_7,nu,7,Emory JR,Michigan AR,Aff,25.511,26.856,1.345,23.47,22.115,-1.354
nu_7,nu,7,Southern California BM,Houston FI,Aff,25.671,27.442,1.772,26.82,24.903,-1.917
nu_7,nu,7,Emory SW,Georgetown BP,Neg,26.12,24.293,-1.827,24.389,26.343,1.955
nu_7,nu,7,Georgia CP,Western Kentucky NI,Aff,31.267,32.64,1.373,29.607,28.276,-1.331
nu_7,nu,7,Emory CrSm,Dartmouth HH,Aff,18.331,20.35,2.019,19.544,17.735,-1.809
nu_7,nu,7,Southern California TM,Kansas SS,Neg,29.345,27.829,-1.516,30.123,31.711,1.588
nu_7,nu,7,Michigan AD,Michigan State BS,Neg,23.042,21.624,-1.418,25.269,26.555,1.286
nu_7,nu,7,Kansas LL,Baylor MM,Neg,12.043,10.527,-1.515,12.323,14.35,2.026
nu_7,nu,7,MoState CP,Texas GS,Neg,15.32,14.186,-1.134,19.746,20.807,1.061
nu_7,nu,7,Georgetown LN,Wake Forest PT,Aff,28.052,28.998,0.946,23.706,22.646,-1.06
nu_7,nu,7,Michigan State LM,Oklahoma BW,Aff,36.016,37.297,1.281,33.111,31.655,-1.456
nu_7,nu,7,Oklahoma PS,Gonzaga AG,Neg,8.869,7.189,-1.681,8.923,10.586,1.663
nu_7,nu,7,Emory ST,Utah BH,Aff,12.815,14.61,1.795,13.709,11.86,-1.849
nu_7,nu,7,Western Kentucky CS,Southern California DP,Neg,26.061,24.085,-1.977,24.031,26.037,2.006
nu_7,nu,7,Michigan BL,Trinity BK,Aff,19.147,20.502,1.355,17.567,16.048,-1.518
nu_7,nu,7,Western Kentucky HM,Utah VP,Aff,13.472,15.163,1.691,14.046,12.327,-1.719
nu_7,nu,7,Kansas CC,MoState NC,Aff,25.545,26.877,1.332,23.934,22.521,-1.412
nu_7,nu,7,Emory TY,Michigan State KP,Neg,26.099,24.457,-1.642,26.556,28.076,1.519
nu_7,nu,7,Dartmouth RU,Michigan GV,Neg,30.776,29.366,-1.41,31.822,33.303,1.481
nu_7,nu,7,Western Kentucky KN,Kansas PB,Aff,25.609,26.894,1.285,23.601,22.217,-1.383
nu_7,nu,7,Georgetown LC,Kansas State SF,Aff,19.671,21.374,1.702,19.727,18.124,-1.604
nu_7,nu,7,Liberty CL,Northwestern CY,Aff,29.356,31.231,1.876,30.078,28.388,-1.69
nu_7,nu,7,Georgetown VX,Dartmouth BC,Neg,23.591,22.246,-1.346,25.237,26.762,1.526
nu_7,nu,7,MoState DS,Trinity CO,Aff,18.199,20.187,1.988,17.882,16.361,-1.521
nu_7,nu,7,Kansas PL,Wake Forest DM,Neg,25.923,24.105,-1.818,24.819,26.617,1.797
nu_7,nu,7,Iowa SB,Baylor PA,Neg,19.128,17.466,-1.662,19.294,21.062,1.768
nu_7,nu,7,Northwestern KM,Texas AG,Neg,31.228,29.963,-1.265,33.567,34.799,1.232
nu_7,nu,7,Dartmouth JT,Kansas UO,Neg,36.484,35.014,-1.47,36.791,38.373,1.582
nu_7,nu,7,Emory GW,MoState DH,Neg,11.242,9.794,-1.448,14.409,15.629,1.22
nu_7,nu,7,Kansas State DD,Wake Forest NS,Aff,18.216,20.195,1.979,20.322,18.383,-1.939
nu_7,nu,7,Washburn LR,Emory CS,Neg,16.445,15.421,-1.024,20.964,21.939,0.975
nu_7,nu,7,Gonzaga MP,Iowa LS,Aff,20.815,22.344,1.529,20.069,18.504,-1.565
nu_7,nu,7,Harvard HL,Iowa PK,Aff,30.37,31.927,1.557,29.503,27.802,-1.7
nu_7,nu,7,Emory GY,Kansas BT,Aff,37.018,37.508,0.49,27.469,26.997,-0.472
nu_7,nu,7,Kansas FH,Dartmouth BJ,Aff,20.234,21.5,1.267,17.871,16.557,-1.313
nu_7,nu,7,Macalester KS,Harvard DS,Aff,29.654,31.784,2.131,32.704,30.558,-2.147
nu_7,nu,7,Michigan AC,Harvard AB,Neg,31.008,29.191,-1.818,30.291,32.003,1.712
nu_7,nu,7,Emory AT,Dartmouth CG,Neg,29.192,28.178,-1.013,33.547,34.545,0.998
nu_7,nu,7,Emory HT,Kansas BS,Aff,25.854,27.243,1.389,24.366,23.034,-1.331
nu_7,nu,7,Georgetown RM,MoState BM,Neg,14.835,13.143,-1.692,14.225,15.958,1.732
nu_7,nu,7,Harvard GM,Michigan PF,Aff,26.691,27.808,1.116,23.543,22.364,-1.179
nu_7,nu,7,Wyoming HW,Kentucky SR,Neg,23.925,22.491,-1.434,25.443,26.819,1.376
nu_7,nu,7,Michigan BP,Wake Forest LW,Neg,18.789,17.493,-1.295,21.191,22.388,1.197
nu_7,nu,7,Northwestern JP,Michigan BS,Neg,34.63,33.801,-0.829,41.015,41.825,0.81
nu_7,nu,7,Kansas AW,Michigan AO,Neg,29.879,28.438,-1.441,31.118,32.633,1.515
nu_7,nu,7,Michigan ES,Kansas FB,Aff,40.945,41.897,0.952,35.718,34.853,-0.865
nu_7,nu,7,Wake Forest AM,Indiana TF,Aff,26.83,27.968,1.138,23.049,21.998,-1.05
nu_7,nu,7,Kentucky CS,Emory OP,Neg,25.921,24.367,-1.554,26.29,27.938,1.649
nu_7,nu,7,Wake Forest HN,Southern California LP,Aff,20.29,22.01,1.72,20.347,18.695,-1.652
nu_7,nu,7,Baylor BK,UTD RH,Neg,23.179,21.849,-1.33,24.972,26.32,1.348
nu_7,nu,7,UC Berkeley AW,Emory MW,Aff,24.712,26.241,1.528,24.051,22.482,-1.569
nu_7,nu,7,Northwestern LT,Wake Forest LP,Neg,35.457,33.737,-1.72,35.682,37.269,1.588
nu_7,nu,7,Baylor LM,Emory CF,Neg,17.696,16.338,-1.358,19.439,20.813,1.375
nu_7,nu,7,Dartmouth CS,Michigan State JS,Aff,30.398,32.529,2.131,33.558,31.413,-2.145
nu_7,nu,7,Emory ChSt,West Georgia GK,Aff,19.783,21.256,1.473,18.598,17.071,-1.527
nu_7,nu,7,Michigan LS,UC Berkeley GS,Aff,25.321,27.076,1.755,25.62,23.893,-1.727
nu_7,nu,7,George Mason DC,Michigan CS,Neg,35.522,33.998,-1.524,36.352,37.824,1.472
nu_7,nu,7,Georgetown GT,Iowa EW,Neg,31.504,29.62,-1.883,30.141,31.956,1.815
nu_7,nu,7,Emory SY,CSU Long Beach EM,Aff,34.278,35.828,1.549,33.636,32.22,-1.416
nu_8,nu,8,Michigan BS,Emory SY,Neg,41.825,39.235,-2.59,35.828,38.185,2.358
nu_8,nu,8,Kansas UO,Michigan ES,Aff,38.373,40.301,1.928,41.897,39.77,-2.127
nu_8,nu,8,Michigan CS,Michigan State LM,Aff,37.824,39.15,1.326,37.297,35.797,-1.499
nu_8,nu,8,Wake Forest LP,Emory GY,Neg,37.269,35.875,-1.394,37.508,39.043,1.535
nu_8,nu,8,Harvard AB,Wake Forest BS,Neg,32.003,31.133,-0.869,36.24,37.14,0.9
nu_8,nu,8,Dartmouth CG,Macalester KS,Neg,34.545,32.652,-1.893,31.784,33.59,1.806
nu_8,nu,8,CSU Long Beach EM,Dartmouth CS,Aff,32.22,33.612,1.392,32.529,31.088,-1.441
nu_8,nu,8,UC Berkeley BM,Georgia CP,Aff,34.743,35.861,1.118,32.64,31.49,-1.15
nu_8,nu,8,Texas AG,Harvard HL,Neg,34.799,32.983,-1.816,31.927,33.916,1.989
nu_8,nu,8,Michigan AO,Liberty CL,Neg,32.633,30.921,-1.712,31.231,32.946,1.715
nu_8,nu,8,Kansas SS,Dartmouth JT,Aff,31.711,33.765,2.054,35.014,33.208,-1.806
nu_8,nu,8,Oklahoma BW,Northwestern LP,Neg,31.655,30.273,-1.382,33.829,34.937,1.108
nu_8,nu,8,Iowa EW,George Mason DC,Aff,31.956,33.651,1.694,33.998,32.229,-1.769
nu_8,nu,8,Kansas FB,Northwestern JP,Aff,34.853,36.126,1.273,33.801,32.376,-1.425
nu_8,nu,8,Michigan GV,UTD DH,Neg,33.303,31.805,-1.498,32.888,34.417,1.529
nu_8,nu,8,Georgetown BP,Northwestern LT,Neg,26.343,25.778,-0.565,33.737,34.346,0.61
nu_8,nu,8,Harvard DS,Kansas BB,Aff,30.558,31.43,0.873,26.355,25.475,-0.88
nu_8,nu,8,Michigan State JS,Southern California BM,Aff,31.413,32.302,0.888,27.442,26.545,-0.897
nu_8,nu,8,Iowa PK,Emory HT,Aff,27.802,29.336,1.534,27.243,25.92,-1.322
nu_8,nu,8,Western Kentucky NI,UC Berkeley AW,Aff,28.276,29.404,1.128,26.241,25.075,-1.165
nu_8,nu,8,George Mason WW,Michigan LS,Aff,28.778,30.074,1.296,27.076,25.836,-1.24
nu_8,nu,8,Northwestern CY,Wake Forest AM,Neg,28.388,26.938,-1.45,27.968,29.564,1.595
nu_8,nu,8,Kansas BT,Emory JR,Aff,26.997,28.498,1.501,26.856,25.412,-1.445
nu_8,nu,8,Kentucky SR,Western Kentucky KN,Aff,26.819,28.262,1.443,26.894,25.465,-1.43
nu_8,nu,8,Dartmouth BC,Kansas CC,Aff,26.762,28.358,1.596,26.877,25.477,-1.401
nu_8,nu,8,Georgia KL,Harvard GM,Neg,25.803,24.494,-1.309,27.808,28.931,1.123
nu_8,nu,8,Michigan State FM,Georgetown LN,Neg,29.808,28.271,-1.537,28.998,30.516,1.518
nu_8,nu,8,Michigan State KP,Emory AT,Neg,28.076,26.681,-1.395,28.178,29.643,1.465
nu_8,nu,8,UTD RH,Kansas AW,Neg,26.32,25.178,-1.143,28.438,29.599,1.161
nu_8,nu,8,Emory OP,Southern California TM,Neg,27.938,26.432,-1.506,27.829,29.293,1.463
nu_8,nu,8,Michigan State BS,Northwestern KM,Aff,26.555,28.547,1.992,29.963,28.014,-1.949
nu_8,nu,8,Southern California DP,Georgetown GT,Neg,26.037,25.069,-0.968,29.62,30.583,0.962
nu_8,nu,8,Wake Forest DM,Michigan AC,Neg,26.617,25.549,-1.068,29.191,30.308,1.117
nu_8,nu,8,Michigan BB,Dartmouth RU,Neg,19.472,19.118,-0.354,29.366,29.722,0.356
nu_8,nu,8,UC Berkeley GS,Kansas State DD,Aff,23.893,24.873,0.98,20.195,19.267,-0.929
nu_8,nu,8,North Texas BV,Gonzaga MP,Aff,25.191,26.137,0.946,22.344,21.266,-1.078
nu_8,nu,8,Houston FI,Emory ChSt,Aff,24.903,25.891,0.988,21.256,20.275,-0.981
nu_8,nu,8,Emory MW,Michigan BL,Aff,22.482,23.676,1.193,20.502,19.344,-1.158
nu_8,nu,8,Kansas BS,Emory CrSm,Aff,23.034,24.055,1.021,20.35,19.182,-1.168
nu_8,nu,8,Kansas PB,Georgetown LC,Neg,22.217,20.598,-1.619,21.374,22.964,1.591
nu_8,nu,8,Michigan AR,Georgetown VX,Aff,22.115,23.619,1.503,22.246,20.797,-1.448
nu_8,nu,8,Emory CS,Kansas FH,Aff,21.939,23.336,1.397,21.5,20.117,-1.383
nu_8,nu,8,Texas GS,Wake Forest HN,Neg,20.807,19.431,-1.376,22.01,23.318,1.308
nu_8,nu,8,Michigan PF,MoState DS,Aff,22.364,23.504,1.139,20.187,18.798,-1.389
nu_8,nu,8,MoState NC,Wyoming HW,Aff,22.521,23.975,1.454,22.491,21.025,-1.466
nu_8,nu,8,Indiana TF,Baylor BK,Neg,21.998,20.538,-1.46,21.849,23.29,1.441
nu_8,nu,8,Emory CF,Kentucky CS,Neg,20.813,19.833,-0.98,24.367,25.329,0.962
nu_8,nu,8,Wake Forest PT,Emory TY,Neg,22.646,21.389,-1.257,24.457,25.687,1.229
nu_8,nu,8,Wake Forest LW,Michigan AD,Aff,22.388,23.653,1.265,21.624,20.166,-1.457
nu_8,nu,8,Baylor PA,Kansas PL,Aff,21.062,23.137,2.075,24.105,22.246,-1.859
nu_8,nu,8,MoState BM,Emory SW,Neg,15.958,15.477,-0.481,24.293,24.751,0.458
nu_8,nu,8,MoState DH,Western Kentucky CS,Neg,15.629,15.103,-0.526,24.085,24.561,0.476
nu_8,nu,8,Wake Forest NS,Western Kentucky HM,Aff,18.383,19.357,0.974,15.163,14.178,-0.984
nu_8,nu,8,Southern California LP,Emory ST,Neg,18.695,16.604,-2.09,14.61,16.695,2.085
nu_8,nu,8,Iowa LS,Dartmouth DO,Neg,18.504,16.928,-1.576,17.576,19.466,1.889
nu_8,nu,8,Kansas State SF,West Georgia HL,Aff,18.124,18.917,0.793,13.226,12.281,-0.945
nu_8,nu,8,Trinity BK,Washburn LR,Aff,16.048,17.5,1.451,15.421,14.011,-1.41
nu_8,nu,8,Baylor MM,MoState CP,Neg,14.35,12.587,-1.762,14.186,15.809,1.623
nu_8,nu,8,Dartmouth BJ,Baylor LM,Aff,16.557,18.012,1.455,16.338,14.934,-1.404
nu_8,nu,8,Dartmouth HH,Michigan BP,Aff,17.735,19.133,1.399,17.493,16.061,-1.432
nu_8,nu,8,West Georgia GK,Dartmouth RS,Neg,17.071,15.814,-1.257,18.9,20.012,1.112
nu_8,nu,8,Trinity CO,Iowa SB,Neg,16.361,15.079,-1.282,17.466,18.807,1.341
nu_8,nu,8,Utah VP,Oklahoma PS,Neg,12.327,10.118,-2.209,7.189,9.513,2.324
nu_8,nu,8,Utah BH,Kansas LL,Aff,11.86,13.149,1.289,10.527,9.278,-1.249
nu_8,nu,8,Indiana DJ,Emory GW,Aff,11.523,12.744,1.221,9.794,8.321,-1.473
nu_8,nu,8,Gonzaga AG,Georgetown RM,Neg,10.586,9.465,-1.121,13.143,14.201,1.058
nu_dubs,nu,dubs,Kentucky SR,Emory GY,Neg,28.262,28.001,-0.261,39.043,39.331,0.288
nu_dubs,nu,dubs,Dartmouth JT,Michigan ES,Neg,33.208,32.702,-0.506,39.77,40.347,0.577
nu_dubs,nu,dubs,Harvard DS,Emory SY,Neg,31.43,30.889,-0.542,38.185,38.703,0.518
nu_dubs,nu,dubs,Wake Forest BS,Northwestern JP,Aff,37.14,37.887,0.748,32.376,31.582,-0.793
nu_dubs,nu,dubs,George Mason WW,Michigan CS,Neg,30.074,29.676,-0.398,39.15,39.51,0.36
nu_dubs,nu,dubs,Kansas SS,Michigan State JS,Aff,33.765,34.87,1.105,32.302,31.219,-1.083
nu_dubs,nu,dubs,Western Kentucky NI,Liberty CL,Aff,29.404,31.155,1.751,32.946,31.107,-1.839
nu_dubs,nu,dubs,Northwestern LT,Dartmouth RU,Aff,34.346,35.172,0.826,29.722,28.957,-0.765
nu_dubs,nu,dubs,Iowa PK,Wake Forest LP,Aff,29.336,31.816,2.48,35.875,33.654,-2.221
nu_dubs,nu,dubs,UTD DH,Dartmouth CG,Aff,34.417,35.485,1.068,32.652,31.608,-1.044
nu_dubs,nu,dubs,Kansas FB,UC Berkeley BM,Neg,36.126,34.804,-1.322,35.861,37.156,1.295
nu_dubs,nu,dubs,Iowa EW,Harvard HL,Aff,33.651,34.908,1.257,33.916,32.561,-1.355
nu_dubs,nu,dubs,Macalester KS,CSU Long Beach EM,Aff,33.59,34.827,1.237,33.612,32.409,-1.204
nu_dubs,nu,dubs,Northwestern LP,Michigan State LM,Neg,34.937,33.769,-1.168,35.797,37.061,1.264
nu_octas,nu,octas,Emory GY,Michigan State LM,Aff,39.331,40.354,1.023,37.061,36.119,-0.942
nu_octas,nu,octas,Michigan BS,Macalester KS,Aff,39.235,40.025,0.79,34.827,34.194,-0.633
nu_octas,nu,octas,Michigan ES,Iowa EW,Aff,40.347,40.971,0.624,34.908,34.359,-0.549
nu_octas,nu,octas,UC Berkeley BM,Kansas UO,Aff,37.156,38.665,1.509,40.301,38.603,-1.698
nu_octas,nu,octas,Emory SY,UTD DH,Aff,38.703,39.498,0.794,35.485,34.687,-0.798
nu_octas,nu,octas,Wake Forest BS,Iowa PK,Aff,37.887,38.447,0.56,31.816,31.263,-0.553
nu_octas,nu,octas,Michigan CS,Northwestern LT,Aff,39.51,40.22,0.709,35.172,34.401,-0.772
nu_octas,nu,octas,Western Kentucky NI,Kansas SS,Aff,31.155,32.734,1.579,34.87,33.204,-1.666
nu_quarters,nu,quarters,Emory GY,Western Kentucky NI,Aff,40.354,40.771,0.417,32.734,32.398,-0.336
nu_quarters,nu,quarters,Michigan ES,Wake Forest BS,Aff,40.971,41.817,0.847,38.447,37.604,-0.843
nu_quarters,nu,quarters,Emory SY,UC Berkeley BM,Neg,39.498,38.331,-1.167,38.665,39.755,1.09
nu_semis,nu,semis,UC Berkeley BM,Emory GY,Neg,39.755,38.961,-0.794,40.771,41.779,1.008
nu_finals,nu,finals,Emory GY,Michigan BS,Aff,41.779,42.582,0.803,40.025,39.021,-1.004
