Round,Tournament,Round_Label,Aff,Neg,Win,Aff_Mu_Before,Aff_Mu_After,Aff_Mu_Delta,Neg_Mu_Before,Neg_Mu_After,Neg_Mu_Delta
nu_6,nu,6,Michigan GV,Houston FI,Aff,31.683,32.956,1.273,28.18,27.332,-0.848
nu_6,nu,6,Kentucky SR,Emory AT,Neg,28.409,27.542,-0.866,30.057,31.088,1.031
nu_6,nu,6,Iowa LS,Michigan AO,Neg,19.918,19.566,-0.352,30.854,31.066,0.212
nu_6,nu,6,MoState DS,Iowa PK,Neg,20.865,20.524,-0.341,30.486,30.788,0.301
nu_6,nu,6,MoState NC,Iowa SB,Aff,23.735,25.535,1.8,23.207,22.164,-1.043
nu_6,nu,6,Kansas BT,Georgia KL,Aff,26.215,27.722,1.508,24.159,23.215,-0.944
nu_6,nu,6,Wake Forest DM,Kansas AW,Neg,27.604,25.755,-1.849,27.874,28.81,0.936
nu_6,nu,6,Wake Forest NS,Baylor BK,Neg,19.843,18.734,-1.109,23.613,24.393,0.78
nu_6,nu,6,Kansas LL,Gonzaga AG,Aff,10.537,11.897,1.36,11.208,9.048,-2.16
nu_6,nu,6,Dartmouth CS,Georgetown LN,Aff,28.286,30.127,1.841,28.062,27.003,-1.059
nu_6,nu,6,Kansas PL,Georgetown GT,Neg,27.498,26.41,-1.088,29.247,30.207,0.961
nu_6,nu,6,Iowa EW,Michigan State KP,Aff,30.535,31.451,0.916,29.449,27.585,-1.865
nu_6,nu,6,Georgetown BP,George Mason WW,Neg,25.44,24.463,-0.978,29.832,30.502,0.67
nu_6,nu,6,Kansas BS,Liberty CL,Neg,25.275,24.264,-1.011,29.222,30.004,0.782
nu_6,nu,6,Emory HT,Harvard HL,Neg,28.429,26.843,-1.586,29.055,30.93,1.875
nu_6,nu,6,Emory CrSm,Southern California TM,Neg,18.078,17.565,-0.513,27.92,28.168,0.248
nu_6,nu,6,UTD RH,Dartmouth DO,Aff,26.687,27.021,0.334,18.334,17.686,-0.648
nu_6,nu,6,UC Berkeley GS,Southern California LP,Aff,24.594,25.315,0.721,20.154,19.104,-1.05
nu_6,nu,6,Kansas CC,Gonzaga MP,Aff,23.628,24.807,1.179,23.905,22.066,-1.839
nu_6,nu,6,Michigan PF,Dartmouth HH,Aff,22.165,23.802,1.637,21.354,19.733,-1.621
nu_6,nu,6,Emory CS,Georgetown VX,Neg,23.387,21.495,-1.892,23.036,24.398,1.362
nu_6,nu,6,Southern California BM,Georgetown LC,Aff,27.07,27.484,0.414,19.934,19.214,-0.72
nu_6,nu,6,Kansas BB,Michigan BP,Aff,23.552,24.39,0.838,20.617,19.297,-1.32
nu_6,nu,6,Wake Forest LW,Indiana TF,Neg,22.591,19.723,-2.868,17.428,19.311,1.883
nu_6,nu,6,Wyoming HW,Emory CF,Aff,21.733,23.123,1.389,23.584,22.02,-1.564
nu_6,nu,6,Kansas State SF,Kansas PB,Neg,19.906,18.677,-1.229,23.159,24.069,0.91
nu_6,nu,6,UC Berkeley AW,Wake Forest HN,Aff,24.367,26.099,1.733,23.878,22.839,-1.039
nu_6,nu,6,Kansas FH,Michigan AR,Neg,22.971,20.775,-2.196,20.391,22.896,2.505
nu_6,nu,6,Wake Forest PT,Dartmouth RS,Aff,20.144,22.921,2.776,25.148,22.855,-2.293
nu_6,nu,6,Michigan BL,Southern California DP,Neg,21.517,20.639,-0.879,23.203,24.608,1.405
nu_6,nu,6,Emory ChSt,Kentucky CS,Neg,19.348,18.633,-0.715,26.895,27.544,0.649
nu_6,nu,6,Baylor MM,Michigan AD,Neg,13.059,12.385,-0.674,22.529,23.126,0.597
nu_6,nu,6,MoState DH,Emory MW,Neg,12.765,12.346,-0.419,23.715,24.106,0.391
nu_6,nu,6,Dartmouth BJ,West Georgia HL,Aff,17.367,18.379,1.012,12.52,11.251,-1.27
nu_6,nu,6,Emory GW,Washburn LR,Neg,11.973,10.648,-1.325,15.943,17.039,1.096
nu_6,nu,6,Western Kentucky HM,MoState CP,Neg,15.516,12.919,-2.597,10.991,14.244,3.253
nu_6,nu,6,Baylor PA,Emory ST,Aff,16.895,18.717,1.822,16.005,14.979,-1.026
nu_6,nu,6,MoState BM,Trinity CO,Neg,15.195,13.394,-1.801,15.583,17.159,1.576
nu_6,nu,6,Kansas State DD,Georgetown RM,Aff,15.826,17.378,1.552,17.803,15.688,-2.116
nu_6,nu,6,West Georgia GK,Indiana DJ,Aff,18.246,19.475,1.228,14.715,13.655,-1.061
nu_6,nu,6,Utah BH,Baylor LM,Neg,16.151,14.219,-1.933,16.904,18.127,1.222
nu_6,nu,6,Michigan BB,Utah VP,Aff,14.856,16.586,1.73,14.901,13.395,-1.506
nu_6,nu,6,Oklahoma PS,Trinity BK,Neg,11.194,10.113,-1.081,14.891,15.842,0.951
nu_7,nu,7,UTD DH,Michigan State FM,Aff,32.206,33.19,0.984,31.719,30.31,-1.409
nu_7,nu,7,Wake Forest BS,UC Berkeley BM,Aff,33.552,35.575,2.023,36.898,34.995,-1.903
nu_7,nu,7,West Georgia HL,Indiana DJ,Aff,11.251,13.596,2.346,13.655,11.963,-1.692
nu_7,nu,7,Northwestern LP,George Mason WW,Aff,32.363,33.548,1.184,30.502,29.653,-0.849
nu_7,nu,7,Kansas BB,North Texas BV,Aff,24.39,25.485,1.095,24.233,23.078,-1.155
nu_7,nu,7,Dartmouth RS,Michigan BB,Neg,22.855,20.605,-2.249,16.586,19.138,2.552
nu_7,nu,7,Emory JR,Michigan AR,Aff,25.852,26.867,1.016,22.896,21.645,-1.251
nu_7,nu,7,Southern California BM,Houston FI,Aff,27.484,28.478,0.994,27.332,26.134,-1.198
nu_7,nu,7,Emory SW,Georgetown BP,Neg,26.503,24.893,-1.61,24.463,26.187,1.724
nu_7,nu,7,Georgia CP,Western Kentucky NI,Aff,28.591,29.612,1.021,28.776,27.325,-1.451
nu_7,nu,7,Emory CrSm,Dartmouth HH,Aff,17.565,19.656,2.091,19.733,17.885,-1.849
nu_7,nu,7,Southern California TM,Kansas SS,Neg,28.168,27.465,-0.703,30.726,31.935,1.209
nu_7,nu,7,Michigan AD,Michigan State BS,Neg,23.126,21.725,-1.401,25.354,26.598,1.244
nu_7,nu,7,Kansas LL,Baylor MM,Neg,11.897,10.814,-1.083,12.385,14.287,1.902
nu_7,nu,7,MoState CP,Texas GS,Neg,14.244,13.362,-0.882,20.769,21.509,0.74
nu_7,nu,7,Georgetown LN,Wake Forest PT,Aff,27.003,27.628,0.625,22.921,21.95,-0.97
nu_7,nu,7,Michigan State LM,Oklahoma BW,Aff,36.696,36.888,0.192,25.348,25.137,-0.211
nu_7,nu,7,Oklahoma PS,Gonzaga AG,Neg,10.113,8.558,-1.556,9.048,10.888,1.84
nu_7,nu,7,Emory ST,Utah BH,Aff,14.979,15.936,0.957,14.219,12.571,-1.648
nu_7,nu,7,Western Kentucky CS,Southern California DP,Neg,26.776,25.507,-1.269,24.608,26.408,1.799
nu_7,nu,7,Michigan BL,Trinity BK,Aff,20.639,21.186,0.547,15.842,15.091,-0.751
nu_7,nu,7,Western Kentucky HM,Utah VP,Aff,12.919,14.648,1.729,13.395,12.017,-1.379
nu_7,nu,7,Kansas CC,MoState NC,Aff,24.807,25.932,1.125,25.535,23.807,-1.728
nu_7,nu,7,Emory TY,Michigan State KP,Neg,27.839,26.266,-1.573,27.585,29.288,1.703
nu_7,nu,7,Dartmouth RU,Michigan GV,Neg,30.683,29.571,-1.112,32.956,34.208,1.253
nu_7,nu,7,Western Kentucky KN,Kansas PB,Aff,25.581,26.448,0.867,24.069,23.014,-1.055
nu_7,nu,7,Georgetown LC,Kansas State SF,Aff,19.214,20.669,1.455,18.677,17.26,-1.417
nu_7,nu,7,Liberty CL,Northwestern CY,Aff,30.004,31.037,1.033,29.124,27.858,-1.265
nu_7,nu,7,Georgetown VX,Dartmouth BC,Neg,24.398,23.252,-1.146,25.13,26.176,1.046
nu_7,nu,7,MoState DS,Trinity CO,Aff,20.524,21.364,0.84,17.159,16.131,-1.028
nu_7,nu,7,Kansas PL,Wake Forest DM,Neg,26.41,25.206,-1.205,25.755,27.43,1.675
nu_7,nu,7,Iowa SB,Baylor PA,Neg,22.164,20.768,-1.395,18.717,21.04,2.323
nu_7,nu,7,Northwestern KM,Texas AG,Neg,30.957,29.723,-1.234,32.785,33.855,1.07
nu_7,nu,7,Dartmouth JT,Kansas UO,Neg,34.304,33.623,-0.681,39.357,39.964,0.606
nu_7,nu,7,Emory GW,MoState DH,Neg,10.648,9.18,-1.468,12.346,13.732,1.387
nu_7,nu,7,Kansas State DD,Wake Forest NS,Aff,17.378,18.704,1.326,18.734,17.028,-1.706
nu_7,nu,7,Washburn LR,Emory CS,Neg,17.039,16.109,-0.93,21.495,22.413,0.918
nu_7,nu,7,Gonzaga MP,Iowa LS,Aff,22.066,23.183,1.118,19.566,18.382,-1.184
nu_7,nu,7,Harvard HL,Iowa PK,Aff,30.93,32.678,1.748,30.788,29.725,-1.062
nu_7,nu,7,Emory GY,Kansas BT,Aff,41.98,42.095,0.115,27.722,27.562,-0.161
nu_7,nu,7,Kansas FH,Dartmouth BJ,Aff,20.775,21.978,1.204,18.379,17.151,-1.228
nu_7,nu,7,Macalester KS,Harvard DS,Aff,31.612,33.44,1.827,33.535,32.316,-1.22
nu_7,nu,7,Michigan AC,Harvard AB,Neg,31.139,29.33,-1.809,29.649,30.809,1.16
nu_7,nu,7,Emory AT,Dartmouth CG,Neg,31.088,30.405,-0.683,35.029,35.639,0.61
nu_7,nu,7,Emory HT,Kansas BS,Aff,26.843,28.011,1.168,24.264,23.23,-1.034
nu_7,nu,7,Georgetown RM,MoState BM,Neg,15.688,13.918,-1.77,13.394,15.394,2.0
nu_7,nu,7,Harvard GM,Michigan PF,Aff,27.657,28.609,0.952,23.802,22.782,-1.021
nu_7,nu,7,Wyoming HW,Kentucky SR,Neg,23.123,22.52,-0.602,27.542,28.092,0.55
nu_7,nu,7,Michigan BP,Wake Forest LW,Neg,19.297,17.832,-1.465,19.723,21.119,1.396
nu_7,nu,7,Northwestern JP,Michigan BS,Neg,34.587,34.061,-0.525,42.942,43.534,0.591
nu_7,nu,7,Kansas AW,Michigan AO,Neg,28.81,28.081,-0.729,31.066,31.88,0.814
nu_7,nu,7,Michigan ES,Kansas FB,Aff,44.225,44.498,0.274,33.99,33.762,-0.227
nu_7,nu,7,Wake Forest AM,Indiana TF,Aff,26.752,27.201,0.449,19.311,18.902,-0.41
nu_7,nu,7,Kentucky CS,Emory OP,Neg,27.544,25.757,-1.787,26.09,27.358,1.268
nu_7,nu,7,Wake Forest HN,Southern California LP,Aff,22.839,23.494,0.655,19.104,18.091,-1.012
nu_7,nu,7,Baylor BK,UTD RH,Neg,24.393,23.543,-0.851,27.021,27.759,0.738
nu_7,nu,7,UC Berkeley AW,Emory MW,Aff,26.099,27.298,1.198,24.106,22.814,-1.292
nu_7,nu,7,Northwestern LT,Wake Forest LP,Neg,37.167,35.631,-1.536,34.44,35.863,1.423
nu_7,nu,7,Baylor LM,Emory CF,Neg,18.127,17.321,-0.806,22.02,22.724,0.704
nu_7,nu,7,Dartmouth CS,Michigan State JS,Aff,30.127,32.333,2.205,33.543,32.221,-1.321
nu_7,nu,7,Emory ChSt,West Georgia GK,Aff,18.633,20.37,1.737,19.475,17.79,-1.685
nu_7,nu,7,Michigan LS,UC Berkeley GS,Aff,22.508,24.5,1.992,25.315,23.858,-1.457
nu_7,nu,7,George Mason DC,Michigan CS,Neg,33.473,32.314,-1.158,35.135,35.961,0.826
nu_7,nu,7,Georgetown GT,Iowa EW,Neg,30.207,29.271,-0.936,31.451,32.342,0.891
nu_7,nu,7,Emory SY,CSU Long Beach EM,Aff,34.086,34.764,0.678,30.784,30.167,-0.617
nu_8,nu,8,Michigan BS,Emory SY,Neg,43.534,40.179,-3.354,34.764,36.559,1.794
nu_8,nu,8,Kansas UO,Michigan ES,Aff,39.964,41.569,1.605,44.498,42.661,-1.837
nu_8,nu,8,Michigan CS,Michigan State LM,Aff,35.961,36.989,1.028,36.888,35.671,-1.217
nu_8,nu,8,Wake Forest LP,Emory GY,Neg,35.863,35.443,-0.42,42.095,42.616,0.521
nu_8,nu,8,Harvard AB,Wake Forest BS,Neg,30.809,30.3,-0.509,35.575,36.307,0.732
nu_8,nu,8,Dartmouth CG,Macalester KS,Neg,35.639,34.518,-1.121,33.44,35.061,1.621
nu_8,nu,8,CSU Long Beach EM,Dartmouth CS,Aff,30.167,31.196,1.03,32.333,30.65,-1.682
nu_8,nu,8,UC Berkeley BM,Georgia CP,Aff,34.995,35.632,0.637,29.612,29.151,-0.461
nu_8,nu,8,Texas AG,Harvard HL,Neg,33.855,32.55,-1.306,32.678,34.352,1.674
nu_8,nu,8,Michigan AO,Liberty CL,Neg,31.88,30.838,-1.042,31.037,32.199,1.162
nu_8,nu,8,Kansas SS,Dartmouth JT,Aff,31.935,33.566,1.631,33.623,32.284,-1.339
nu_8,nu,8,Oklahoma BW,Northwestern LP,Neg,25.137,24.774,-0.363,33.548,33.943,0.396
nu_8,nu,8,Iowa EW,George Mason DC,Aff,32.342,33.254,0.912,32.314,31.083,-1.231
nu_8,nu,8,Kansas FB,Northwestern JP,Aff,33.762,34.78,1.017,34.061,32.543,-1.518
nu_8,nu,8,Michigan GV,UTD DH,Neg,34.208,32.592,-1.616,33.19,34.232,1.042
nu_8,nu,8,Georgetown BP,Northwestern LT,Neg,26.187,25.871,-0.316,35.631,35.885,0.254
nu_8,nu,8,Harvard DS,Kansas BB,Aff,32.316,32.684,0.368,25.485,25.09,-0.394
nu_8,nu,8,Michigan State JS,Southern California BM,Aff,32.221,32.793,0.571,28.478,27.892,-0.585
nu_8,nu,8,Iowa PK,Emory HT,Aff,29.725,30.558,0.833,28.011,26.85,-1.16
nu_8,nu,8,Western Kentucky NI,UC Berkeley AW,Aff,27.325,28.517,1.191,27.298,25.951,-1.347
nu_8,nu,8,George Mason WW,Michigan LS,Aff,29.653,30.156,0.503,24.5,23.814,-0.685
nu_8,nu,8,Northwestern CY,Wake Forest AM,Neg,27.858,26.552,-1.306,27.201,28.411,1.21
nu_8,nu,8,Kansas BT,Emory JR,Aff,27.562,28.99,1.429,26.867,25.688,-1.18
nu_8,nu,8,Kentucky SR,Western Kentucky KN,Aff,28.092,28.835,0.743,26.448,25.654,-0.794
nu_8,nu,8,Dartmouth BC,Kansas CC,Aff,26.176,27.187,1.011,25.932,24.966,-0.966
nu_8,nu,8,Georgia KL,Harvard GM,Neg,23.215,22.645,-0.57,28.609,29.307,0.698
nu_8,nu,8,Michigan State FM,Georgetown LN,Neg,30.31,28.622,-1.688,27.628,28.873,1.246
nu_8,nu,8,Michigan State KP,Emory AT,Neg,29.288,27.959,-1.329,30.405,31.263,0.858
nu_8,nu,8,UTD RH,Kansas AW,Neg,27.759,26.85,-0.909,28.081,28.93,0.849
nu_8,nu,8,Emory OP,Southern California TM,Neg,27.358,26.33,-1.029,27.465,28.366,0.901
nu_8,nu,8,Michigan State BS,Northwestern KM,Aff,26.598,28.516,1.918,29.723,27.982,-1.74
nu_8,nu,8,Southern California DP,Georgetown GT,Neg,26.408,25.514,-0.893,29.271,29.95,0.678
nu_8,nu,8,Wake Forest DM,Michigan AC,Neg,27.43,26.354,-1.076,29.33,30.376,1.046
nu_8,nu,8,Michigan BB,Dartmouth RU,Neg,19.138,18.863,-0.275,29.571,29.855,0.284
nu_8,nu,8,UC Berkeley GS,Kansas State DD,Aff,23.858,24.39,0.532,18.704,18.15,-0.554
nu_8,nu,8,North Texas BV,Gonzaga MP,Aff,23.078,24.11,1.032,23.183,21.812,-1.372
nu_8,nu,8,Houston FI,Emory ChSt,Aff,26.134,26.637,0.502,20.37,19.669,-0.7
nu_8,nu,8,Emory MW,Michigan BL,Aff,22.814,24.036,1.222,21.186,20.427,-0.758
nu_8,nu,8,Kansas BS,Emory CrSm,Aff,23.23,24.047,0.818,19.656,18.666,-0.99
nu_8,nu,8,Kansas PB,Georgetown LC,Neg,23.014,21.663,-1.351,20.669,22.413,1.744
nu_8,nu,8,Michigan AR,Georgetown VX,Aff,21.645,23.453,1.808,23.252,22.012,-1.24
nu_8,nu,8,Emory CS,Kansas FH,Aff,22.413,23.729,1.316,21.978,20.65,-1.328
nu_8,nu,8,Texas GS,Wake Forest HN,Neg,21.509,20.27,-1.239,23.494,24.244,0.75
nu_8,nu,8,Michigan PF,MoState DS,Aff,22.782,24.011,1.23,21.364,20.404,-0.96
nu_8,nu,8,MoState NC,Wyoming HW,Aff,23.807,25.006,1.198,22.52,21.711,-0.809
nu_8,nu,8,Indiana TF,Baylor BK,Neg,18.902,18.308,-0.594,23.543,24.121,0.578
nu_8,nu,8,Emory CF,Kentucky CS,Neg,22.724,22.008,-0.716,25.757,26.691,0.934
nu_8,nu,8,Wake Forest PT,Emory TY,Neg,21.95,21.135,-0.815,26.266,27.096,0.83
nu_8,nu,8,Wake Forest LW,Michigan AD,Aff,21.119,22.468,1.349,21.725,20.062,-1.663
nu_8,nu,8,Baylor PA,Kansas PL,Aff,21.04,23.103,2.063,25.206,23.697,-1.509
nu_8,nu,8,MoState BM,Emory SW,Neg,15.394,15.025,-0.37,24.893,25.196,0.303
nu_8,nu,8,MoState DH,Western Kentucky CS,Neg,13.732,13.483,-0.25,25.507,25.654,0.147
nu_8,nu,8,Wake Forest NS,Western Kentucky HM,Aff,17.028,17.99,0.962,14.648,13.556,-1.091
nu_8,nu,8,Southern California LP,Emory ST,Neg,18.091,16.375,-1.716,15.936,17.144,1.208
nu_8,nu,8,Iowa LS,Dartmouth DO,Neg,18.382,16.955,-1.427,17.686,19.489,1.803
nu_8,nu,8,Kansas State SF,West Georgia HL,Aff,17.26,18.124,0.864,13.596,12.553,-1.043
nu_8,nu,8,Trinity BK,Washburn LR,Aff,15.091,16.398,1.307,16.109,14.541,-1.568
nu_8,nu,8,Baylor MM,MoState CP,Neg,14.287,12.547,-1.74,13.362,15.176,1.814
nu_8,nu,8,Dartmouth BJ,Baylor LM,Aff,17.151,18.618,1.467,17.321,16.178,-1.143
nu_8,nu,8,Dartmouth HH,Michigan BP,Aff,17.885,19.226,1.342,17.832,16.497,-1.335
nu_8,nu,8,West Georgia GK,Dartmouth RS,Neg,17.79,16.773,-1.017,20.605,21.433,0.828
nu_8,nu,8,Trinity CO,Iowa SB,Neg,16.131,15.358,-0.773,20.768,21.296,0.527
nu_8,nu,8,Utah VP,Oklahoma PS,Neg,12.017,10.353,-1.663,8.558,10.33,1.772
nu_8,nu,8,Utah BH,Kansas LL,Aff,12.571,13.818,1.247,10.814,9.929,-0.886
nu_8,nu,8,Indiana DJ,Emory GW,Aff,11.963,12.863,0.901,9.18,8.027,-1.152
nu_8,nu,8,Gonzaga AG,Georgetown RM,Neg,10.888,9.867,-1.022,13.918,14.814,0.896
nu_dubs,nu,dubs,Kentucky SR,Emory GY,Neg,28.835,28.767,-0.068,42.616,42.709,0.093
nu_dubs,nu,dubs,Dartmouth JT,Michigan ES,Neg,32.284,32.077,-0.207,42.661,42.868,0.207
nu_dubs,nu,dubs,Harvard DS,Emory SY,Neg,32.684,32.13,-0.554,36.559,37.066,0.508
nu_dubs,nu,dubs,Wake Forest BS,Northwestern JP,Aff,36.307,37.055,0.747,32.543,31.743,-0.8
nu_dubs,nu,dubs,George Mason WW,Michigan CS,Neg,30.156,29.8,-0.356,36.989,37.314,0.324
nu_dubs,nu,dubs,Kansas SS,Michigan State JS,Aff,33.566,34.69,1.124,32.793,32.036,-0.757
nu_dubs,nu,dubs,Western Kentucky NI,Liberty CL,Aff,28.517,30.1,1.583,32.199,30.862,-1.337
nu_dubs,nu,dubs,Northwestern LT,Dartmouth RU,Aff,35.885,36.325,0.44,29.855,29.278,-0.577
nu_dubs,nu,dubs,Iowa PK,Wake Forest LP,Aff,30.558,32.094,1.536,35.443,33.973,-1.471
nu_dubs,nu,dubs,UTD DH,Dartmouth CG,Aff,34.232,35.163,0.931,34.518,33.647,-0.871
nu_dubs,nu,dubs,Kansas FB,UC Berkeley BM,Neg,34.78,33.944,-0.836,35.632,36.687,1.055
nu_dubs,nu,dubs,Iowa EW,Harvard HL,Aff,33.254,34.179,0.926,34.352,32.873,-1.479
nu_dubs,nu,dubs,Macalester KS,CSU Long Beach EM,Aff,35.061,35.759,0.699,31.196,30.723,-0.473
nu_dubs,nu,dubs,Northwestern LP,Michigan State LM,Neg,33.943,32.952,-0.992,35.671,36.454,0.783
nu_octas,nu,octas,Emory GY,Michigan State LM,Aff,42.709,43.173,0.464,36.454,36.077,-0.377
nu_octas,nu,octas,Michigan BS,Macalester KS,Aff,40.179,40.938,0.759,35.759,35.187,-0.572
nu_octas,nu,octas,Michigan ES,Iowa EW,Aff,42.868,43.142,0.274,34.179,33.972,-0.208
nu_octas,nu,octas,UC Berkeley BM,Kansas UO,Aff,36.687,38.331,1.643,41.569,40.075,-1.494
nu_octas,nu,octas,Emory SY,UTD DH,Aff,37.066,37.689,0.622,35.163,34.512,-0.652
nu_octas,nu,octas,Wake Forest BS,Iowa PK,Aff,37.055,37.634,0.579,32.094,31.656,-0.438
nu_octas,nu,octas,Michigan CS,Northwestern LT,Aff,37.314,38.035,0.722,36.325,35.483,-0.842
nu_octas,nu,octas,Western Kentucky NI,Kansas SS,Aff,30.1,31.577,1.477,34.69,33.029,-1.662
nu_quarters,nu,quarters,Emory GY,Western Kentucky NI,Aff,43.173,43.318,0.145,31.577,31.455,-0.122
nu_quarters,nu,quarters,Michigan ES,Wake Forest BS,Aff,43.142,43.601,0.459,37.634,37.149,-0.485
nu_quarters,nu,quarters,Emory SY,UC Berkeley BM,Neg,37.689,37.021,-0.668,38.331,39.189,0.858
nu_semis,nu,semis,UC Berkeley BM,Emory GY,Neg,39.189,38.708,-0.481,43.318,43.896,0.579
nu_finals,nu,finals,Emory GY,Michigan BS,Aff,43.896,44.511,0.615,40.938,40.101,-0.837
